"Participant","Condition","Trial","Group","Event","viewSwitchCounter","startTime","endTime","eventDuration"
"sdP3","comp",2,"c","play_wall",1,638258816801874180,638258816804093129,221.8949
"sdP3","comp",2,"c","view_wall",2,638258816807648210,638258816811590636,394.2426
"sdP3","comp",2,"c","play_wall",3,638258816811995874,638258816820426692,843.0818
"sdP3","comp",2,"c","view_wall",5,638258816820630064,638258816834076381,1344.6317
"sdP3","comp",2,"c","play_wall",6,638258816834366479,638258816853180231,1881.3752
"sdP3","comp",2,"c","build_wall",7,638258816859412491,638258816863399106,398.6615
"sdP3","comp",2,"c","play_wall",8,638258816864967634,638258816867245867,227.8233
"sdP3","comp",2,"c","view_wall",9,638258816867827639,638258816873467224,563.9585
"sdP3","comp",2,"c","play_wall",10,638258816873807317,638258816877296563,348.9246
"sdP3","comp",2,"c","build_wall",13,638258816877441563,638258816894119025,1667.7462
"sdP3","comp",2,"c","play_wall",15,638258816896849817,638258816908830985,1198.1168
"sdP3","comp",2,"c","build_wall",16,638258816909280725,638258816925196683,1591.5958
"sdP3","comp",2,"c","play_wall",17,638258816926240090,638258816936429316,1018.9226
"sdP3","comp",2,"c","view_wall",18,638258816936888660,638258816945221577,833.2917
"sdP3","comp",2,"c","play_wall",19,638258816945520160,638258816963867343,1834.7183
"sdP3","comp",2,"c","build_wall",20,638258816964874184,638258816985271198,2039.7014
"sdP3","comp",2,"c","play_wall",21,638258816985575322,638258816997730917,1215.5595
"sdP3","comp",2,"c","view_wall",23,638258816998674381,638258817006112898,743.8517
"sdP3","comp",2,"c","play_wall",24,638258817007392768,638258817025983907,1859.1139
"sdP3","comp",2,"c","build_wall",26,638258817026535556,638258817047710044,2117.4488
"sdP3","comp",2,"c","play_wall",27,638258817048238585,638258817057100222,886.1637
"sdP3","comp",2,"c","view_wall",28,638258817057768838,638258817062650884,488.2046
"sdP3","comp",2,"c","play_wall",29,638258817063097735,638258817083758575,2066.084
"sdP3","comp",2,"c","build_wall",30,638258817084070498,638258817090156978,608.648
"sdP3","comp",2,"c","play_wall",31,638258817090460625,638258817095573171,511.2546
"sdP3","comp",2,"c","view_wall",32,638258817095911221,638258817110630817,1471.9596
"sdP3","comp",2,"c","play_wall",33,638258817111065960,638258817113485156,241.9196
"sdP3","comp",2,"c","build_wall",34,638258817114720638,638258817131811525,1709.0887
"sdP3","comp",2,"c","play_wall",35,638258817132246258,638258817145950721,1370.4463
"sdP3","comp",2,"c","view_wall",37,638258817146441002,638258817151130448,468.9446
"sdP3","comp",2,"c","play_wall",38,638258817152231049,638258817154593253,236.2204
"sdP3","comp",2,"c","build_wall",40,638258817155486608,638258817177550656,2206.4048
"sdP3","comp",2,"c","play_wall",41,638258817178127244,638258817182865059,473.7815
"sdP3","comp",2,"c","view_wall",42,638258817184612488,638258817190691153,607.8665
"sdP3","comp",2,"c","play_wall",43,638258817191966066,638258817202856160,1089.0094
"sdP3","comp",2,"c","build_wall",44,638258817203410814,638258817231194059,2778.3245
"sdP3","comp",2,"c","play_wall",45,638258817231348682,638258817236877910,552.9228
"sdP3","comp",2,"c","view_wall",46,638258817238794263,638258817244347821,555.3558
"sdP3","comp",2,"c","play_wall",48,638258817245015279,638258817266631827,2161.6548
"sdP3","comp",2,"c","build_wall",49,638258817267049466,638258817283331980,1628.2514
"sdP3","comp",2,"c","play_wall",50,638258817283508134,638258817285899757,239.1623
"sdP3","comp",2,"c","view_wall",51,638258817286574027,638258817293529264,695.5237
"sdP3","comp",2,"c","play_wall",52,638258817295957294,638258817333690468,3773.3174
"sdP3","comp",2,"c","view_wall",54,638258817335974655,638258817344867723,889.3068
"sdP3","comp",2,"c","play_wall",55,638258817345310969,638258817358325249,1301.428
"sdP3","comp",2,"c","build_wall",56,638258817359134553,638258817378481101,1934.6548
"sdP3","comp",2,"c","play_wall",57,638258817379149339,638258817384021843,487.2504
"sdP3","comp",2,"c","view_wall",58,638258817385083644,638258817398008861,1292.5217
"sdP3","comp",2,"c","play_wall",59,638258817398448195,638258817408470724,1002.2529
"sdP3","comp",2,"c","build_wall",61,638258817411379057,638258817426655021,1527.5964
"sdP3","comp",2,"c","play_wall",62,638258817429567770,638258817434951514,538.3744
"sdP3","comp",2,"c","view_wall",64,638258817435840846,638258817444734071,889.3225
"sdP3","comp",2,"c","play_wall",65,638258817445062667,638258817469133046,2407.0379
"sdP3","comp",2,"c","build_wall",67,638258817471070690,638258817487351041,1628.0351
"sdP3","comp",2,"c","play_wall",68,638258817487983892,638258817547680684,5969.6792
"sdP3","comp",2,"c","build_wall",71,638258817547894437,638258817566094686,1820.0249
"sdP3","comp",2,"c","play_wall",72,638258817569933942,638258817574509700,457.5758
"sdP3","comp",2,"c","view_wall",73,638258817575834661,638258817581656322,582.1661
"sdP3","comp",2,"c","play_wall",74,638258817581927363,638258817599425983,1749.862
"sdP3","comp",2,"c","build_wall",75,638258817599867147,638258817617866066,1799.8919
"sdP3","comp",2,"c","play_wall",76,638258817618141113,638258817631253969,1311.2856
"sdP3","comp",2,"c","view_wall",77,638258817631853099,638258817638377263,652.4164
"sdP3","comp",2,"c","play_wall",79,638258817638814119,638258817651812160,1299.8041
"sdP3","comp",2,"c","build_wall",80,638258817652812465,638258817674966747,2215.4282
"sdP3","comp",2,"c","play_wall",81,638258817675394892,638258817687675810,1228.0918
"sdP3","comp",2,"c","view_wall",82,638258817688009899,638258817694765700,675.5801
"sdP3","comp",2,"c","play_wall",83,638258817695271887,638258817708960816,1368.8929
"sdP3","comp",2,"c","view_wall",84,638258817710160774,638258817716655002,649.4228
"sdP3","comp",2,"c","play_wall",85,638258817717101232,638258817726369635,926.8403
"sdP3","comp",2,"c","build_wall",86,638258817727985672,638258817745606433,1762.0761
"sdP3","comp",2,"c","play_wall",87,638258817745893904,638258817748351197,245.7293
"sdP3","comp",2,"c","view_wall",88,638258817750765278,638258817753796594,303.1316
"sdP3","comp",2,"c","play_wall",89,638258817754670729,638258817766250197,1157.9468
"sdP3","comp",2,"c","build_wall",90,638258817766963769,638258817787241331,2027.7562
"sdP3","comp",2,"c","play_wall",91,638258817787680750,638258817789688165,200.7415
"sdP3","comp",2,"c","view_wall",92,638258817790257646,638258817798499115,824.1469
"sdP3","comp",2,"c","play_wall",93,638258817799061947,638258817819768433,2070.6486
"sdP3","comp",2,"c","build_wall",94,638258817822216748,638258817835306339,1308.9591
"sdP3","comp",2,"c","play_wall",95,638258817837455108,638258817840380777,292.5669
"sdP3","comp",2,"c","view_wall",96,638258817841443462,638258817850605196,916.1734
"sdP3","comp",2,"c","play_wall",97,638258817851038961,638258817867079703,1604.0742
"sdP3","comp",2,"c","build_wall",99,638258817867807639,638258817885481340,1767.3701
"sdP3","comp",2,"c","play_wall",100,638258817886348154,638258817890952840,460.4686
"sdP3","comp",2,"c","view_wall",101,638258817892694435,638258817898873832,617.9397
"sdP3","comp",2,"c","play_wall",103,638258817899462905,638258817908123269,866.0364
"sdP3","comp",2,"c","build_wall",104,638258817909262303,638258817925521915,1625.9612
"sdP3","comp",2,"c","play_wall",105,638258817925819486,638258817929986322,416.6836
"sdP3","comp",2,"c","view_wall",106,638258817930131012,638258817936501091,637.0079
"sdP3","comp",2,"c","play_wall",107,638258817937842840,638258817954279270,1643.643
"sdP3","comp",2,"c","build_wall",108,638258817955164271,638258817974965651,1980.138
"sdP3","comp",2,"c","play_wall",109,638258817975576101,638258817977705846,212.9745
"sdP3","comp",2,"c","view_wall",110,638258817978392071,638258817983483370,509.1299
"sdP3","comp",2,"c","play_wall",111,638258817984264480,638258818007541164,2327.6684
"sdP3","comp",2,"c","build_wall",113,638258818008499251,638258818024047434,1554.8183
"sdP3","comp",2,"c","play_wall",114,638258818024486738,638258818026700055,221.3317
"sdP3","comp",2,"c","view_wall",115,638258818027994018,638258818034051413,605.7395
"sdP3","comp",2,"c","play_wall",116,638258818034620887,638258818052464101,1784.3214
"sdP3","comp",2,"c","build_wall",117,638258818054513242,638258818070414536,1590.1294
"sdP3","comp",2,"c","play_wall",118,638258818071250175,638258818073960735,271.056
"sdP3","comp",2,"c","view_wall",119,638258818075123680,638258818082226747,710.3067
"sdP3","comp",2,"c","play_wall",120,638258818082670459,638258818093994410,1132.3951
"sdP3","comp",2,"c","build_wall",121,638258818095975434,638258818117925644,2195.021
"sdP3","comp",2,"c","play_wall",122,638258818118510022,638258818123976086,546.6064
"sdP3","comp",2,"c","view_wall",123,638258818125175169,638258818132638444,746.3275
"sdP3","comp",2,"c","play_wall",124,638258818132936221,638258818158382237,2544.6016
"sdP3","comp",2,"c","build_wall",125,638258818159036883,638258818175899804,1686.2921
"sdP3","comp",2,"c","play_wall",126,638258818176466385,638258818185035017,856.8632
"sdP3","comp",2,"c","view_wall",127,638258818188011483,638258818194773858,676.2375
"sdP3","comp",2,"c","play_wall",128,638258818195479026,638258818203735954,825.6928
"sdP3","comp",2,"c","build_wall",129,638258818204337491,638258818217830670,1349.3179
"sdP3","comp",2,"c","play_wall",130,638258818218251425,638258818222311013,405.9588
"sdP3","comp",2,"c","view_wall",132,638258818222470522,638258818230166312,769.579
"sdP3","comp",2,"c","play_wall",133,638258818230581914,638258818242865139,1228.3225
"sdP3","comp",2,"c","build_wall",136,638258818243568816,638258818254238159,1066.9343
"sdP3","comp",2,"c","play_wall",138,638258818255778105,638258818268271074,1249.2969
"sdP3","comp",2,"c","build_wall",139,638258818268974988,638258818272583335,360.8347
"sdP3","comp",2,"c","play_wall",140,638258818273805732,638258818284264147,1045.8415
"sdP3","comp",2,"c","build_wall",141,638258818284565057,638258818288967005,440.1948
"sdP3","comp",2,"c","play_wall",142,638258818289280158,638258818292115155,283.4997
"sdP3","comp",2,"c","view_wall",143,638258818293112951,638258818302332340,921.9389
"sdP3","comp",2,"c","play_wall",145,638258818302873308,638258818317848408,1497.51
