"Participant","Condition","Trial","Group","Event","viewSwitchCounter","startTime","endTime","eventDuration"
"sdP5","comp",2,"e","view_wall",1,638260527682240715,638260527686701238,446.0523
"sdP5","comp",2,"e","play_wall",2,638260527687060276,638260527692186760,512.6484
"sdP5","comp",2,"e","view_wall",4,638260527692477586,638260527695075718,259.8132
"sdP5","comp",2,"e","build_wall",5,638260527698376882,638260527707289764,891.2882
"sdP5","comp",2,"e","play_wall",6,638260527707698684,638260527712897748,519.9064
"sdP5","comp",2,"e","build_wall",7,638260527713137106,638260527722435229,929.8123
"sdP5","comp",2,"e","play_wall",8,638260527722574854,638260527732229132,965.4278
"sdP5","comp",2,"e","view_wall",10,638260527732519097,638260527738296637,577.754
"sdP5","comp",2,"e","build_wall",11,638260527738446141,638260527745145323,669.9182
"sdP5","comp",2,"e","play_wall",12,638260527745577249,638260527753179914,760.2665
"sdP5","comp",2,"e","view_wall",13,638260527753335800,638260527757770846,443.5046
"sdP5","comp",2,"e","play_wall",14,638260527759437202,638260527782479999,2304.2797
"sdP5","comp",2,"e","view_wall",15,638260527782888907,638260527787457249,456.8342
"sdP5","comp",2,"e","build_wall",16,638260527787576928,638260527795577846,800.0918
"sdP5","comp",2,"e","play_wall",17,638260527796780011,638260527808320146,1154.0135
"sdP5","comp",2,"e","view_wall",19,638260527808745838,638260527815340837,659.4999
"sdP5","comp",2,"e","play_wall",20,638260527815480456,638260527825427406,994.695
"sdP5","comp",2,"e","build_wall",21,638260527825577003,638260527839826833,1424.983
"sdP5","comp",2,"e","play_wall",22,638260527840126040,638260527842992150,286.611
"sdP5","comp",2,"e","view_wall",23,638260527843131777,638260527851278044,814.6267
"sdP5","comp",2,"e","build_wall",24,638260527852145669,638260527860978285,883.2616
"sdP5","comp",2,"e","play_wall",25,638260527861107938,638260527870060205,895.2267
"sdP5","comp",2,"e","view_wall",26,638260527870214479,638260527872760587,254.6108
"sdP5","comp",2,"e","build_wall",27,638260527875717732,638260527881161731,544.3999
"sdP5","comp",2,"e","play_wall",28,638260527881580607,638260527890395889,881.5282
"sdP5","comp",2,"e","build_wall",29,638260527890675134,638260527900060547,938.5413
"sdP5","comp",2,"e","play_wall",30,638260527900213720,638260527908751144,853.7424
"sdP5","comp",2,"e","view_wall",31,638260527909688638,638260527919391318,970.268
"sdP5","comp",2,"e","build_wall",32,638260527920510899,638260527927817618,730.6719
"sdP5","comp",2,"e","play_wall",33,638260527928246495,638260527938659173,1041.2678
"sdP5","comp",2,"e","view_wall",34,638260527938804381,638260527941247698,244.3317
"sdP5","comp",2,"e","build_wall",35,638260527946007509,638260527954855249,884.774
"sdP5","comp",2,"e","play_wall",36,638260527955004851,638260527963658581,865.373
"sdP5","comp",2,"e","build_wall",37,638260527963798208,638260527973935328,1013.712
"sdP5","comp",2,"e","play_wall",38,638260527974074960,638260527983053458,897.8498
"sdP5","comp",2,"e","build_wall",39,638260527983193085,638260527993458008,1026.4923
"sdP5","comp",2,"e","play_wall",40,638260527994054395,638260528024675546,3062.1151
"sdP5","comp",2,"e","build_wall",41,638260528024818240,638260528036220400,1140.216
"sdP5","comp",2,"e","play_wall",42,638260528037488200,638260528049594356,1210.6156
"sdP5","comp",2,"e","build_wall",43,638260528049743956,638260528061130384,1138.6428
"sdP5","comp",2,"e","play_wall",44,638260528062598177,638260528064338603,174.0426
"sdP5","comp",2,"e","view_wall",46,638260528064747514,638260528070602619,585.5105
"sdP5","comp",2,"e","play_wall",47,638260528071136548,638260528083198146,1206.1598
"sdP5","comp",2,"e","build_wall",48,638260528083317820,638260528092060028,874.2208
"sdP5","comp",2,"e","play_wall",49,638260528092309362,638260528101451606,914.2244
"sdP5","comp",2,"e","build_wall",50,638260528101571289,638260528118474231,1690.2942
"sdP5","comp",2,"e","view_wall",51,638260528118893102,638260528122051728,315.8626
"sdP5","comp",2,"e","play_wall",52,638260528122479735,638260528133561720,1108.1985
"sdP5","comp",2,"e","build_wall",53,638260528133701345,638260528140327296,662.5951
"sdP5","comp",2,"e","play_wall",54,638260528140596581,638260528153001557,1240.4976
"sdP5","comp",2,"e","view_wall",55,638260528153141184,638260528156844682,370.3498
"sdP5","comp",2,"e","build_wall",56,638260528161050231,638260528167692478,664.2247
"sdP5","comp",2,"e","play_wall",57,638260528167822132,638260528177514083,969.1951
"sdP5","comp",2,"e","build_wall",58,638260528177653714,638260528186919184,926.547
"sdP5","comp",2,"e","play_wall",59,638260528187058812,638260528196201146,914.2334
"sdP5","comp",2,"e","build_wall",60,638260528196330800,638260528207675026,1134.4226
"sdP5","comp",2,"e","play_wall",61,638260528207974228,638260528221833522,1385.9294
"sdP5","comp",2,"e","view_wall",62,638260528222282326,638260528227111137,482.8811
"sdP5","comp",2,"e","build_wall",63,638260528231680060,638260528244101084,1242.1024
"sdP5","comp",2,"e","play_wall",64,638260528244380337,638260528250598800,621.8463
"sdP5","comp",2,"e","build_wall",65,638260528251007698,638260528259578419,857.0721
"sdP5","comp",2,"e","play_wall",66,638260528260705400,638260528265513150,480.775
"sdP5","comp",2,"e","view_wall",67,638260528265662748,638260528270778463,511.5715
"sdP5","comp",2,"e","play_wall",68,638260528270918088,638260528283113401,1219.5313
"sdP5","comp",2,"e","view_wall",70,638260528283572173,638260528286563806,299.1633
"sdP5","comp",2,"e","build_wall",71,638260528291852403,638260528299640562,778.8159
"sdP5","comp",2,"e","play_wall",72,638260528299800130,638260528315994075,1619.3945
"sdP5","comp",2,"e","build_wall",73,638260528316153654,638260528326907128,1075.3474
"sdP5","comp",2,"e","play_wall",74,638260528327046757,638260528337106909,1006.0152
"sdP5","comp",2,"e","build_wall",75,638260528337256508,638260528343438414,618.1906
"sdP5","comp",2,"e","play_wall",76,638260528344031887,638260528349520436,548.8549
"sdP5","comp",2,"e","build_wall",77,638260528351087348,638260528359558538,847.119
"sdP5","comp",2,"e","view_wall",78,638260528363607841,638260528368739230,513.1389
"sdP5","comp",2,"e","play_wall",79,638260528368868880,638260528377274896,840.6016
"sdP5","comp",2,"e","view_wall",81,638260528377575217,638260528385099744,752.4527
"sdP5","comp",2,"e","play_wall",82,638260528385239370,638260528393162913,792.3543
"sdP5","comp",2,"e","build_wall",83,638260528393312507,638260528402566977,925.447
"sdP5","comp",2,"e","play_wall",84,638260528405339553,638260528413007101,766.7548
"sdP5","comp",2,"e","view_wall",85,638260528413595513,638260528418961056,536.5543
"sdP5","comp",2,"e","play_wall",86,638260528423981825,638260528430304567,632.2742
"sdP5","comp",2,"e","build_wall",87,638260528430573840,638260528437233882,666.0042
"sdP5","comp",2,"e","play_wall",88,638260528437702620,638260528467195888,2949.3268
"sdP5","comp",2,"e","build_wall",90,638260528467345486,638260528477493502,1014.8016
"sdP5","comp",2,"e","play_wall",91,638260528479914223,638260528489451935,953.7712
