"Participant","Condition","Trial","Group","Event","viewSwitchCounter","startTime","endTime","eventDuration"
"sdP15","comp",2,"e","view_wall",2,638270175362838196,638270175368186119,534.7923
"sdP15","comp",2,"e","play_wall",3,638270175368475349,638270175372416334,394.0985
"sdP15","comp",2,"e","build_wall",5,638270175372825235,638270175376939157,411.3922
"sdP15","comp",2,"e","play_wall",7,638270175377221345,638270175388769723,1154.8378
"sdP15","comp",2,"e","build_wall",8,638270175389507749,638270175396212970,670.5221
"sdP15","comp",2,"e","play_wall",9,638270175396871212,638270175404049830,717.8618
"sdP15","comp",2,"e","view_wall",11,638270175404479258,638270175407917324,343.8066
"sdP15","comp",2,"e","play_wall",12,638270175410031701,638270175411966524,193.4823
"sdP15","comp",2,"e","build_wall",14,638270175412096173,638270175436260029,2416.3856
"sdP15","comp",2,"e","play_wall",15,638270175436648986,638270175452566336,1591.735
"sdP15","comp",2,"e","build_wall",16,638270175452695993,638270175459073452,637.7459
"sdP15","comp",2,"e","play_wall",19,638270175459472383,638270175467224278,775.1895
"sdP15","comp",2,"e","build_wall",20,638270175469136881,638270175478447557,931.0676
"sdP15","comp",2,"e","view_wall",22,638270175479006060,638270175484857654,585.1594
"sdP15","comp",2,"e","play_wall",23,638270175485421956,638270175495781158,1035.9202
"sdP15","comp",2,"e","build_wall",24,638270175495900836,638270175504821060,892.0224
"sdP15","comp",2,"e","play_wall",25,638270175505638912,638270175523805594,1816.6682
"sdP15","comp",2,"e","view_wall",27,638270175524084853,638270175527946194,386.1341
"sdP15","comp",2,"e","play_wall",28,638270175528687244,638270175543160173,1447.2929
"sdP15","comp",2,"e","build_wall",29,638270175543280467,638270175560251937,1697.147
"sdP15","comp",2,"e","play_wall",30,638270175560670810,638270175571795689,1112.4879
"sdP15","comp",2,"e","view_wall",33,638270175572463901,638270175576692749,422.8848
"sdP15","comp",2,"e","play_wall",34,638270175577530503,638270175579515192,198.4689
"sdP15","comp",2,"e","build_wall",35,638270175580682069,638270175591940298,1125.8229
"sdP15","comp",2,"e","play_wall",36,638270175592359181,638270175601790836,943.1655
"sdP15","comp",2,"e","build_wall",37,638270175601920488,638270175611429287,950.8799
"sdP15","comp",2,"e","play_wall",38,638270175612152410,638270175626228160,1407.575
"sdP15","comp",2,"e","build_wall",39,638270175626377761,638270175647296192,2091.8431
"sdP15","comp",2,"e","play_wall",41,638270175648522902,638270175660919125,1239.6223
"sdP15","comp",2,"e","view_wall",42,638270175661338008,638270175664677923,333.9915
"sdP15","comp",2,"e","play_wall",43,638270175665645332,638270175671140005,549.4673
"sdP15","comp",2,"e","build_wall",45,638270175671518985,638270175687548405,1602.942
"sdP15","comp",2,"e","play_wall",46,638270175687847599,638270175709425778,2157.8179
"sdP15","comp",2,"e","build_wall",47,638270175709520619,638270175715860063,633.9444
"sdP15","comp",2,"e","play_wall",49,638270175717096371,638270175726560604,946.4233
"sdP15","comp",2,"e","build_wall",50,638270175728119955,638270175739305921,1118.5966
"sdP15","comp",2,"e","play_wall",51,638270175739969535,638270175751198672,1122.9137
"sdP15","comp",2,"e","build_wall",55,638270175751348272,638270175762155544,1080.7272
"sdP15","comp",2,"e","play_wall",56,638270175763712548,638270175772951768,923.922
"sdP15","comp",2,"e","build_wall",57,638270175774437481,638270175781918474,748.0993
"sdP15","comp",2,"e","play_wall",58,638270175782626579,638270175796075290,1344.8711
"sdP15","comp",2,"e","build_wall",59,638270175797272087,638270175827172618,2990.0531
"sdP15","comp",2,"e","play_wall",62,638270175827601232,638270175841911486,1431.0254
"sdP15","comp",2,"e","build_wall",63,638270175842061084,638270175852013440,995.2356
"sdP15","comp",2,"e","view_wall",65,638270175854712632,638270175857855927,314.3295
"sdP15","comp",2,"e","play_wall",66,638270175859082645,638270175872160371,1307.7726
"sdP15","comp",2,"e","build_wall",67,638270175872984290,638270175880633256,764.8966
"sdP15","comp",2,"e","play_wall",68,638270175880902539,638270175892584017,1168.1478
"sdP15","comp",2,"e","build_wall",69,638270175892713672,638270175900060067,734.6395
"sdP15","comp",2,"e","play_wall",70,638270175900773210,638270175913599361,1282.6151
"sdP15","comp",2,"e","build_wall",72,638270175913719045,638270175924481632,1076.2587
"sdP15","comp",2,"e","play_wall",73,638270175925010217,638270175958103959,3309.3742
"sdP15","comp",2,"e","build_wall",75,638270175958393200,638270175966972370,857.917
"sdP15","comp",2,"e","play_wall",76,638270175968115178,638270175979518852,1140.3674
"sdP15","comp",2,"e","build_wall",77,638270175980630211,638270175988882116,825.1905
"sdP15","comp",2,"e","play_wall",78,638270175989021742,638270175990707232,168.549
"sdP15","comp",2,"e","view_wall",81,638270175991185947,638270175999160516,797.4569
"sdP15","comp",2,"e","play_wall",83,638270175999988300,638270176014576512,1458.8212
"sdP15","comp",2,"e","build_wall",85,638270176014985420,638270176024608578,962.3158
"sdP15","comp",2,"e","play_wall",86,638270176025037425,638270176036476364,1143.8939
"sdP15","comp",2,"e","build_wall",87,638270176036905214,638270176043153521,624.8307
"sdP15","comp",2,"e","play_wall",88,638270176043721994,638270176056217476,1249.5482
"sdP15","comp",2,"e","build_wall",90,638270176056612908,638270176063308764,669.5856
"sdP15","comp",2,"e","play_wall",91,638270176063856357,638270176085735540,2187.9183
"sdP15","comp",2,"e","view_wall",92,638270176086310261,638270176088149982,183.9721
"sdP15","comp",2,"e","play_wall",95,638270176090728955,638270176117858248,2712.9293
"sdP15","comp",2,"e","build_wall",96,638270176118735901,638270176127717338,898.1437
"sdP15","comp",2,"e","play_wall",97,638270176128170635,638270176141333446,1316.2811
"sdP15","comp",2,"e","build_wall",98,638270176142171204,638270176148067463,589.6259
