"Participant","Condition","Trial","Group","Event","viewSwitchCounter","startTime","endTime","eventDuration"
"nuP17","comp",2,"c","play_wall",1,638344569894487931,638344569895517935,103.0004
"nuP17","comp",2,"c","view_wall",3,638344569895927930,638344569928854745,3292.6815
"nuP17","comp",2,"c","play_wall",4,638344569928964757,638344569943250388,1428.5631
"nuP17","comp",2,"c","build_wall",6,638344569943350389,638344569965800424,2245.0035
"nuP17","comp",2,"c","play_wall",7,638344569966240418,638344569986570746,2033.0328
"nuP17","comp",2,"c","build_wall",10,638344569987580753,638344570006884998,1930.4245
"nuP17","comp",2,"c","play_wall",11,638344570009880646,638344570043548707,3366.8061
"nuP17","comp",2,"c","build_wall",12,638344570044448711,638344570065419243,2097.0532
"nuP17","comp",2,"c","play_wall",13,638344570068229447,638344570068899688,67.0241
"nuP17","comp",2,"c","view_wall",14,638344570069839920,638344570075760837,592.0917
"nuP17","comp",2,"c","play_wall",15,638344570077820844,638344570097306870,1948.6026
"nuP17","comp",2,"c","build_wall",21,638344570098306871,638344570199940547,10163.3676
"nuP17","comp",2,"c","play_wall",22,638344570200100544,638344570261438040,6133.7496
"nuP17","comp",2,"c","build_wall",23,638344570261678055,638344570281758072,2008.0017
"nuP17","comp",2,"c","view_wall",24,638344570286260243,638344570299440257,1318.0014
"nuP17","comp",2,"c","play_wall",25,638344570299560257,638344570312780477,1322.022
"nuP17","comp",2,"c","view_wall",26,638344570312900481,638344570317375810,447.5329
"nuP17","comp",2,"c","build_wall",27,638344570321876496,638344570340188994,1831.2498
"nuP17","comp",2,"c","play_wall",28,638344570340298998,638344570348954843,865.5845
"nuP17","comp",2,"c","build_wall",29,638344570352345072,638344570367966797,1562.1725
"nuP17","comp",2,"c","play_wall",30,638344570369836801,638344570375437743,560.0942
"nuP17","comp",2,"c","view_wall",32,638344570375657741,638344570390437319,1477.9578
"nuP17","comp",2,"c","play_wall",33,638344570390537327,638344570398345514,780.8187
"nuP17","comp",2,"c","build_wall",34,638344570398465519,638344570414305528,1584.0009
"nuP17","comp",2,"c","play_wall",35,638344570415975529,638344570432415995,1644.0466
"nuP17","comp",2,"c","build_wall",36,638344570432751143,638344570448831151,1608.0008
"nuP17","comp",2,"c","play_wall",37,638344570448941150,638344570458061161,912.0011
"nuP17","comp",2,"c","build_wall",39,638344570459141163,638344570474802395,1566.1232
"nuP17","comp",2,"c","play_wall",40,638344570474922392,638344570477787544,286.5152
