"Participant","Condition","Trial","Group","Event","viewSwitchCounter","startTime","endTime","eventDuration"
"nuP36","comp",2,"c","play_wall",2,638756514641333789,638756514648133903,680.0114
"nuP36","comp",2,"c","view_wall",6,638756514648793907,638756514669574220,2078.0313
"nuP36","comp",2,"c","play_wall",7,638756514673014260,638756514688004498,1499.0238
"nuP36","comp",2,"c","build_wall",9,638756514689564514,638756514692884556,332.0042
"nuP36","comp",2,"c","play_wall",10,638756514694914589,638756514703774730,886.0141
"nuP36","comp",2,"c","build_wall",11,638756514704304733,638756514724385041,2008.0308
"nuP36","comp",2,"c","play_wall",12,638756514726095073,638756514734335177,824.0104
"nuP36","comp",2,"c","build_wall",13,638756514734435187,638756514742405303,797.0116
"nuP36","comp",2,"c","play_wall",14,638756514742855316,638756514749635414,678.0098
"nuP36","comp",2,"c","build_wall",15,638756514751665453,638756514764805629,1314.0176
"nuP36","comp",2,"c","play_wall",16,638756514764925626,638756514776045801,1112.0175
"nuP36","comp",2,"c","build_wall",17,638756514776145807,638756514783953713,780.7906
"nuP36","comp",2,"c","play_wall",18,638756514784463705,638756514793033842,857.0137
"nuP36","comp",2,"c","build_wall",19,638756514793353845,638756514802463313,910.9468
"nuP36","comp",2,"c","play_wall",20,638756514802903322,638756514817593547,1469.0225
"nuP36","comp",2,"c","build_wall",21,638756514817703538,638756514825705976,800.2438
"nuP36","comp",2,"c","play_wall",22,638756514827070177,638756514835582312,851.2135
"nuP36","comp",2,"c","build_wall",23,638756514837612715,638756514843203554,559.0839
"nuP36","comp",2,"c","play_wall",24,638756514843743602,638756514855764115,1202.0513
"nuP36","comp",2,"c","build_wall",25,638756514855874115,638756514870604330,1473.0215
"nuP36","comp",2,"c","play_wall",26,638756514871164343,638756514884834523,1367.018
"nuP36","comp",2,"c","build_wall",27,638756514884954495,638756514891074516,612.0021
"nuP36","comp",2,"c","play_wall",28,638756514892214538,638756514904974597,1276.0059
"nuP36","comp",2,"c","build_wall",29,638756514906234602,638756514914524637,829.0035
"nuP36","comp",2,"c","play_wall",30,638756514915094637,638756514924264698,917.0061
"nuP36","comp",2,"c","build_wall",31,638756514925484698,638756514937194750,1171.0052
"nuP36","comp",2,"c","play_wall",33,638756514938064749,638756514945094781,703.0032
"nuP36","comp",2,"c","build_wall",34,638756514945194789,638756514954324829,913.004
"nuP36","comp",2,"c","play_wall",35,638756514954784824,638756514962674881,789.0057
"nuP36","comp",2,"c","build_wall",36,638756514962804864,638756514970504916,770.0052
"nuP36","comp",2,"c","play_wall",37,638756514971044903,638756514975944946,490.0043
"nuP36","comp",2,"c","build_wall",38,638756514976824948,638756514988754999,1193.0051
"nuP36","comp",2,"c","play_wall",39,638756514988984991,638756515008305092,1932.0101
"nuP36","comp",2,"c","build_wall",40,638756515008975093,638756515023025175,1405.0082
"nuP36","comp",2,"c","play_wall",41,638756515025095488,638756515036805220,1170.9732
"nuP36","comp",2,"c","build_wall",42,638756515039165236,638756515053585298,1442.0062
"nuP36","comp",2,"c","play_wall",43,638756515054725312,638756515061795354,707.0042
"nuP36","comp",2,"c","build_wall",47,638756515062135359,638756515071005381,887.0022
"nuP36","comp",2,"c","play_wall",48,638756515072685399,638756515092705500,2002.0101
"nuP36","comp",2,"c","build_wall",49,638756515093595492,638756515106395553,1280.0061
"nuP36","comp",2,"c","play_wall",50,638756515108835566,638756515119645615,1081.0049
"nuP36","comp",2,"c","build_wall",51,638756515121435640,638756515139036105,1760.0465
"nuP36","comp",2,"c","play_wall",52,638756515140825712,638756515147565764,674.0052
"nuP36","comp",2,"c","build_wall",53,638756515148785756,638756515157775828,899.0072
"nuP36","comp",2,"c","play_wall",54,638756515158235807,638756515191174125,3293.8318
"nuP36","comp",2,"c","build_wall",55,638756515192514387,638756515202043482,952.9095
"nuP36","comp",2,"c","play_wall",56,638756515202548691,638756515212629239,1008.0548
"nuP36","comp",2,"c","build_wall",57,638756515213458879,638756515221398919,794.004
