"Participant","Condition","Trial","Group","Event","viewSwitchCounter","startTime","endTime","eventDuration"
"nuP29","comp",2,"c","play_wall",1,638542406706935770,638542406722495706,1555.9936
"nuP29","comp",2,"c","view_wall",4,638542406723005704,638542406731145706,814.0002
"nuP29","comp",2,"c","play_wall",5,638542406732505713,638542406749065658,1655.9945
"nuP29","comp",2,"c","build_wall",12,638542406749735660,638542406759125638,938.9978
"nuP29","comp",2,"c","play_wall",13,638542406759645644,638542406767445624,779.998
"nuP29","comp",2,"c","build_wall",14,638542406769625612,638542406775235630,561.0018
"nuP29","comp",2,"c","play_wall",15,638542406775785603,638542406800405579,2461.9976
"nuP29","comp",2,"c","build_wall",16,638542406801195559,638542406841885473,4068.9914
"nuP29","comp",2,"c","play_wall",17,638542406842955498,638542406853275476,1031.9978
"nuP29","comp",2,"c","build_wall",19,638542406854425470,638542406920615314,6618.9844
"nuP29","comp",2,"c","play_wall",21,638542406921315326,638542406924135323,281.9997
"nuP29","comp",2,"c","view_wall",23,638542406924955306,638542406933425295,846.9989
"nuP29","comp",2,"c","play_wall",24,638542406934065313,638542406936745287,267.9974
"nuP29","comp",2,"c","build_wall",25,638542406938845303,638542406944375277,552.9974
"nuP29","comp",2,"c","play_wall",26,638542406944885284,638542406954055247,916.9963
"nuP29","comp",2,"c","build_wall",31,638542406954945243,638542406967585225,1263.9982
"nuP29","comp",2,"c","play_wall",32,638542406969715236,638542406970445227,72.9991
"nuP29","comp",2,"c","build_wall",37,638542406973115218,638542406993565179,2044.9961
"nuP29","comp",2,"c","play_wall",38,638542406993835183,638542406996885171,304.9988
"nuP29","comp",2,"c","view_wall",41,638542406997645175,638542407006080742,843.5567
"nuP29","comp",2,"c","play_wall",45,638542407006210736,638542407020551024,1434.0288
"nuP29","comp",2,"c","build_wall",48,638542407020681141,638542407026900153,621.9012
"nuP29","comp",2,"c","play_wall",49,638542407027420236,638542407035458662,803.8426
"nuP29","comp",2,"c","build_wall",52,638542407036158758,638542407042107771,594.9013
"nuP29","comp",2,"c","play_wall",55,638542407042998270,638542407048844799,584.6529
"nuP29","comp",2,"c","build_wall",56,638542407049843932,638542407058142412,829.848
"nuP29","comp",2,"c","play_wall",57,638542407058837958,638542407061297975,246.0017
"nuP29","comp",2,"c","view_wall",58,638542407062398100,638542407073479683,1108.1583
"nuP29","comp",2,"c","play_wall",59,638542407074139669,638542407090507552,1636.7883
"nuP29","comp",2,"c","build_wall",63,638542407091557545,638542407098617830,706.0285
"nuP29","comp",2,"c","play_wall",64,638542407099757538,638542407125217472,2545.9934
"nuP29","comp",2,"c","build_wall",67,638542407126247480,638542407133247478,699.9998
"nuP29","comp",2,"c","play_wall",68,638542407133667473,638542407140037468,636.9995
"nuP29","comp",2,"c","build_wall",69,638542407140537447,638542407148247426,770.9979
"nuP29","comp",2,"c","play_wall",70,638542407148657449,638542407162267405,1360.9956
"nuP29","comp",2,"c","build_wall",72,638542407163187436,638542407169887393,669.9957
"nuP29","comp",2,"c","play_wall",74,638542407170537377,638542407178347382,781.0005
"nuP29","comp",2,"c","build_wall",77,638542407178477384,638542407188517360,1003.9976
"nuP29","comp",2,"c","play_wall",78,638542407189547364,638542407203627316,1407.9952
"nuP29","comp",2,"c","build_wall",79,638542407203717334,638542407210797310,707.9976
"nuP29","comp",2,"c","play_wall",80,638542407211207319,638542407219617302,840.9983
"nuP29","comp",2,"c","build_wall",81,638542407219747285,638542407229467265,971.998
"nuP29","comp",2,"c","play_wall",82,638542407230277266,638542407260517214,3023.9948
