TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xPos, yPos, zPos, group
637959201200286903,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201200406931,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201200516953,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201200636975,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201200746999,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201200857038,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201200967051,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201201087081,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201201197106,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201201307133,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201201416827,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201201556873,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201201646880,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201201746910,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201201856933,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201201966962,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201202076976,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201202197005,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201202307028,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201202417059,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201202527079,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201202637103,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201202747130,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201202857149,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201202967179,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201203077202,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201203187227,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201203297256,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201203417278,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201203517306,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201203637328,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201203747361,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201203857382,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201203967405,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201204077431,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201204187460,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201204297482,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201204417504,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201204517532,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201204627559,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201204747584,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201204857610,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201204967637,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201205077657,P16,tut,1,18,m,,looking at Build wall,-6.93,0,-10.9,e
637959201205297703,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201205407729,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201205657792,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201205757821,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201205947851,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201206167903,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201206497974,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201206728031,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201206858057,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201206948081,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201207058110,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201207948308,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201208058332,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201208730513,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201208840541,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201208950574,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201209060592,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201209840769,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201210070815,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201210180840,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201210290865,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201210410893,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201210520929,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201210630947,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201210740968,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201211291090,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201211411193,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201211521218,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201211631245,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201211741268,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201211851306,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201211961320,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201212071339,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201212181367,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201212301392,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201212411520,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201212521547,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201212631567,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201212741595,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201212861622,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201212961644,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201213071670,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201213171688,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201213291723,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201220852504,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201220972531,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201221082553,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201221192576,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201221302597,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201221412675,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201221542703,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201221642726,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201221752756,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201221852778,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201221972800,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201222082823,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201222192851,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201222302880,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201222403652,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201222523678,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201222633707,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201222753735,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201222853757,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201222973789,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201223073804,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201223193831,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201223303862,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201223408293,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201223518317,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201223638343,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201223748377,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201223858399,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201223968419,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201224078450,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201224188473,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201224298491,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201224418521,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201224518548,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201224638579,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201224748601,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201224858630,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201224968650,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201225068679,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201225188702,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201225298719,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201225408745,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201225528779,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201225638803,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201225748829,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201225858853,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201225968873,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201226078901,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201226188920,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201226298946,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201226438981,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201226539004,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201226639028,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201226749052,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201226859076,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201226969101,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201227079128,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201227199151,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201227299171,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201227419205,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201227519221,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201227639254,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201231860226,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201231970230,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201232080257,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201232190291,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201232300318,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201232410337,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201232520368,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201232640383,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201232750415,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201232850434,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201232970477,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201233080482,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201233190516,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201233300535,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201233410552,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201233540588,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201233640609,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201233750634,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201233850659,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201233960683,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201234070745,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201234170734,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201234290758,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201234400784,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201234510805,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201234610828,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201234740855,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201234830880,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201234940900,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201235070929,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201235180955,P16,tut,1,18,m,,looking at View wall,-2.09,5,10,e
637959201236371238,P16,tut,1,18,m,300,Game Start,e,e
637959201241232324,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201241452376,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201241672428,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201241902483,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201242132533,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201242352608,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201242572638,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201242682660,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201242792689,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201242912705,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201243032732,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201243132763,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201243252785,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201243382814,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201243492837,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201243602864,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201243712889,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201243822916,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201243932933,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201244042965,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201244162993,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201244273023,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201244393042,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201244503071,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201244623094,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201244733119,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201244843147,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201244983178,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201245093202,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201245213222,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201245333257,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201245443277,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201245563313,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201245673331,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201245793371,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201245913398,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201246043417,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201246153450,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201246263468,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201246383488,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201246483517,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201246593540,P16,tut,1,18,m,,looking at Play wall,1.26,11.20539,-0.3032137,e
637959201246913615,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201247043643,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201247163671,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201247283705,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201247403724,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201247523751,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201247643781,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201247763818,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201247883834,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201248033864,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201248153893,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201248273920,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201248463962,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201248684012,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201248904063,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201249124108,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201249354165,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201249574220,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201249794265,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201250014316,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201250234366,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201250464418,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201250674461,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201250904518,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201251114563,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201251344619,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201251574675,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201251794715,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201252014764,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201252454869,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201252684915,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201252894969,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201253115011,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201253355070,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201253465107,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201253585121,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
637959201253705149,P16,tut,1,18,m,,looking at View wall,4.97,5,-9.85,e
