TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xPos, yPos, zPos
637953208601666285,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208601776310,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208601886333,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208601996359,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208602106383,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208602216407,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208602326433,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208602436457,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208602556487,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208602666512,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208602776535,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208602886558,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208602996583,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208603106609,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208603206634,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208603326658,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208603436682,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208603556710,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208603666738,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208603776759,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208603886784,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208603996808,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208604106833,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208604216859,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208604336893,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208604446911,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208604556936,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208604666961,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208604776985,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208604897018,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208604997039,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208605117077,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208605217091,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208605337110,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208605447137,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208605557161,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208605667187,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208605777208,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208605917240,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208606007269,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208606117293,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208606217307,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208606337335,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208606447362,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208606557382,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208606657407,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208606767430,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208606887461,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208606997487,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208607107507,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208607217539,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208607327559,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208607437581,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208607547605,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208607657631,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208607767659,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208607887682,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208607997707,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208608107731,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208608217756,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208608327781,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208608437806,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208608547832,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208608657854,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208608767882,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208608887907,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208608987933,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208609107956,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208609217981,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208609328007,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208609438031,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208609558063,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208609668083,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208609768108,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208609888133,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208609998157,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208610108191,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208610218207,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208610328234,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208610438255,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208610538277,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208610658309,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208610768330,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208610878358,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208611008383,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208611108408,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208611218433,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208611328456,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208611438484,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208611548507,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208611658530,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208611768559,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208611878584,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208611998606,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208612108630,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208612218666,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208612328684,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208612438707,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208612548729,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208612658754,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208612768783,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208612898812,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208612988834,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208613108856,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208613218889,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208613328906,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208613438931,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208613548956,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208613658981,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208613769005,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208613889031,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208613989057,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208614099077,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208614209103,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208614329133,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208614459165,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208614549177,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208614659206,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208614769229,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208614879253,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208614989278,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208615099305,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208615219348,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208615329355,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208615439378,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208615549404,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208615659428,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208615769453,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208615889480,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208616009510,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208616099526,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208616209554,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208616319578,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208616429600,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208616549627,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208616699677,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208616799687,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208616899712,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208616999734,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208617099756,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208617209780,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208617319812,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208617419830,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208617539855,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208617639888,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208617749906,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208617869928,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208617969953,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208618079975,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208618200001,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208618310039,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208618410052,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208618530085,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208618640103,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208618750134,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208618860154,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208618970175,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208619080199,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208619190225,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208619310251,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208619410272,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208619530303,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208619640330,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208619750348,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208619860378,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208619970398,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208620080420,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208620190454,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208620310473,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208620420498,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208620540542,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208620640554,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208620750573,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208620870600,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208621000629,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208621090647,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208621190673,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208621320703,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208621430727,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208621550753,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208621660777,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208621760802,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208621880827,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208621990854,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208622100876,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208622210900,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208622330933,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208622440956,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208622550979,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208622661000,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208622771026,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208622881052,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208622991076,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208623101103,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208623211128,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208623321153,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208623431174,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208623551202,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208623661228,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208623761249,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208623881275,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208623991300,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208624101325,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208624211348,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208624321373,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208624431399,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208624551426,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208624661450,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208624761480,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208624881501,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208624991525,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208625101556,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208625201572,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208625321599,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208625431624,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208625541650,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208625651674,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208625771699,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208625881731,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208625971749,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208626101778,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208626211800,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208626321826,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208626431848,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208626551875,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208626651898,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208626761922,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208626881947,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208626991974,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208627101998,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208627212030,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208627322061,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208627432073,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208627542105,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208627652122,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208627762147,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208627882173,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208627982196,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208628102225,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208628212247,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208628322278,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208628432299,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208628542323,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208628652349,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208628762373,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208628882403,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208628992427,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208629102448,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208629212474,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208629322499,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208629432523,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208629542554,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208629652574,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208629762596,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208629872621,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208630202699,,,,0,,,looking at View wall,4.97,5,-9.85
637953208631292941,,,,0,,,looking at View wall,4.97,5,-9.85
637953208631402966,,,,0,,,looking at View wall,4.97,5,-9.85
637953208631522991,,,,0,,,looking at View wall,4.97,5,-9.85
637953208631643025,,,,0,,,looking at View wall,4.97,5,-9.85
637953208631743045,,,,0,,,looking at View wall,4.97,5,-9.85
637953208631963092,,,,0,,,looking at View wall,4.97,5,-9.85
637953208632513217,,,,0,,,looking at View wall,4.97,5,-9.85
637953208634303624,,,,0,,,looking at View wall,4.97,5,-9.85
637953208634413641,,,,0,,,looking at View wall,4.97,5,-9.85
637953208634523669,,,,0,,,looking at View wall,4.97,5,-9.85
637953208634643697,,,,0,,,looking at View wall,4.97,5,-9.85
637953208635423879,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208635543897,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208635653921,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208635763953,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208635873970,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208635983998,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208636094027,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208636204045,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208636324070,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208636424097,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208636544123,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208636654145,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208636764170,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208636874201,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208636984229,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208637094243,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208637204276,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208637304291,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208637424325,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208637544356,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208637644374,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208637764393,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208637904425,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208637984451,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208638094468,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208638204494,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208638314527,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208638424546,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208638544571,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208638654596,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208638764618,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208638874643,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208638984670,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208639094693,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208639204723,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208639314759,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208639424769,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208639544797,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208639644820,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208639764845,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208639874868,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208639984895,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208640094918,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208640204949,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208640314971,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208640424996,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208640545019,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208640655043,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208640755066,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208640875093,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208640975116,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208641095143,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208641205172,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208641315190,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208641425220,,,,0,,,looking at Play wall,1.26,8.46,-0.3
637953208641545243,,,,0,,,looking at View wall,-2.09,5,10
637953208641645268,,,,0,,,looking at View wall,-2.09,5,10
637953208641765300,,,,0,,,looking at View wall,-2.09,5,10
637953208641875317,,,,0,,,looking at View wall,-2.09,5,10
637953208641985345,,,,0,,,looking at View wall,-2.09,5,10
637953208642095374,,,,0,,,looking at View wall,-2.09,5,10
637953208642205399,,,,0,,,looking at View wall,-2.09,5,10
637953208642315416,,,,0,,,looking at View wall,-2.09,5,10
637953208642425443,,,,0,,,looking at View wall,-2.09,5,10
637953208642535469,,,,0,,,looking at View wall,-2.09,5,10
637953208642645490,,,,0,,,looking at View wall,-2.09,5,10
637953208642755515,,,,0,,,looking at View wall,-2.09,5,10
637953208642915558,,,,0,,,looking at View wall,-2.09,5,10
637953208643005578,,,,0,,,looking at View wall,-2.09,5,10
637953208643095591,,,,0,,,looking at View wall,-2.09,5,10
